task_id,label,explanation
2638,E2,"Locating and listing addresses/households typically requires using mapping, census, or organizational databases. An LLM alone can help plan search strategies, but integrated tools that query these data sources with LLM assistance would provide substantial time savings."
2631,E0,"Physically or directly contacting individuals by phone, mail, or in person is a logistical and interpersonal task; an LLM can help with scripts and templates but cannot reduce the core contact time by half."
2641,E2,"Collecting and analyzing operational or survey data often involves large datasets and institutional systems. An LLM alone can help design analyses and interpret summaries, but LLM‑powered analytics tools integrated with data sources would be needed to halve total effort."
2635,E1,"The LLM can generate clear explanations of survey objectives, rewrite questions for different comprehension levels, and suggest clarifications, enabling the interviewer to explain and interpret questions more efficiently."
2816,E3,"LLM can suggest layouts, typographic hierarchies, and content structure; with image-capable tools it can help set up page templates and export camera-ready files, significantly speeding design and production."
2820,E3,"Positioning text and art is largely visual; an image-capable LLM can propose and adjust layouts, type pairings, and spacing based on screenshots or files, reducing manual trial-and-error."
2815,E1,"Proofing is text- and rule-based; an LLM can check for spelling, grammar, consistency, and style issues and suggest corrections, cutting time substantially."
2817,E3,"Monitoring visual work in progress and modifying based on feedback is mainly visual; with image capabilities, an LLM can interpret screenshots, suggest specific edits, and guide adjustments."
2818,E1,"Choosing type size, style, column width, and spacing can be guided by text-based design rules and templates the LLM provides, reducing experimentation and setup time."
2824,E3,"Preparing sample layouts is visual; an image-capable LLM can generate mockups or annotated layout suggestions from textual specs, speeding creation of alternatives."
2823,E3,"Importing and arranging text and art is visual and file-based; with image tools, an LLM can help decide placement, scaling, and cropping, and guide efficient import workflows."
2825,E1,Interpreting layout or design instructions and sequencing operations is text-based; the LLM can translate specs into step-by-step production plans and checklists.
2829,E1,Selecting number of colors and planning separations can be guided by text-based print standards and constraints; the LLM can recommend color strategies and separation approaches.
2827,E1,"File conversion involves understanding formats and settings; the LLM can advise on correct export options, workflows, and troubleshooting for print vs. web."
2821,E0,"Physically entering digitized data via scanner, camera, keyboard, or mouse is manual input work; the LLM offers little time savings on the core data-entry activity."
2822,E3,"Editing graphics and photos is highly visual; with image capabilities, an LLM can propose specific retouching steps, masks, and adjustments, and help design efficient edit sequences."
